"id","URL","pled","goal","date","period","status","text_am","n_img","n_vid","n_pled_t","min_pled_t","max_pled_t","mean_pled_t","step_pled_t","cr_time","backed","created","site","rpg","platformer","shooter","fighting","survival","horror","strategy","arcade","simulator","mmo","indie","action","quest","adventure","mgp","cont","curr","success","is_site"
"2507","https://www.kickstarter.com/projects/689578129/stacked-up",0,4850,"2013-02-13",30,"ended",143,0,0,4,10,100,46.25,30,10,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USD",0,0
"7226","https://www.kickstarter.com/projects/13441330/zombie-mode",1056,23000,"2013-10-29",30,"ended",1094,15,1,16,1,2000,358.1875,133.266666666667,14,2,0,"thepaperrobot.com",0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.89646,0.388424822787484,"USD",0,1
"7309","https://www.kickstarter.com/projects/327427213/aeranos-smart-rpg-app-based-roleplaying",1293,7500,"2012-03-21",45,"ended",638,0,0,7,5,1000,241.428571428571,165.833333333333,37,4,0,"gamerscortex.blogspot.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USD",0,1
"2566","https://www.kickstarter.com/projects/gamrs/new-competetive-gaming-website-gamrsnet",55,4000,"2012-03-21",30,"ended",1422,0,0,6,5,50,21.6666666666667,9,2,0,0,"gamrs.net",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USD",0,1
"1060","https://www.kickstarter.com/projects/499399469/soul-sword-rpg",42,1000,"2014-07-07",30,"ended",883,0,0,5,1,150,45.2,37.25,461,0,0,"four8games.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USD",0,1
"4978","https://www.kickstarter.com/projects/326239298/ex-inferis",2.91,13104,"2016-06-07",30,"ended",390,0,0,1,29.12,29.12,29.12,0,620,0,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"GBP",0,0
"779","https://www.kickstarter.com/projects/1634252567/dungeon-saga-rpg-mobile-game",410,1000,"2015-02-19",30,"ended",397,4,0,7,5,1000,212.142857142857,165.833333333333,3,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.24372,0.20456917482085,"USD",0,0
"4543","https://www.kickstarter.com/projects/inxile/wasteland-2",2933252,9e+05,"2012-03-13",35,"ended",1872,12,3,15,15,10000,1458.33333333333,713.214285714286,27,9,0,"bardstale.inxile-entertainment.com",1,0,1,0,0,0,1,0,0,0,1,0,0,1,1.961584,0.258009436475795,"USD",1,1
"2518","https://www.kickstarter.com/projects/1095235425/bring-brass-to-more-platforms",148,1000,"2012-12-13",30,"ended",234,2,0,11,1,200,58.2727272727273,19.9,129,1,0,"uglyducklinggames.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492284,0.384578788494729,"USD",0,1
"5428","https://www.kickstarter.com/projects/darkflamegame/dark-flame",8432,75000,"2015-11-05",30,"ended",2188,31,1,15,15,5000,727.666666666667,356.071428571429,194,0,0,"darkflamegame.com",0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.2872,0.384289256083117,"USD",0,1
"1608","https://www.kickstarter.com/projects/flexibendi/prez-games-do-you-have-what-it-takes-to-win-the-pr",70,10000,"2012-09-10",20,"ended",1238,17,0,10,1,1500,204.1,166.555555555556,330,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.89828,0.344772002720581,"USD",0,0
"2102","https://www.kickstarter.com/projects/470048882/destructanrevolved",0,3000,"2016-06-17",30,"ended",451,3,0,5,2,300,81.4,74.5,177,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77928,0.406241252523325,"USD",0,0
"4379","https://www.kickstarter.com/projects/johngroh/parkourasaur-free-running-dinosaur-themed-mobile-g",7060,7000,"2012-09-08",30,"ended",682,10,1,11,1,300,69.4545454545455,29.9,26,1,0,"grohdesign.com",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.831709,0.322628702141107,"USD",1,1
"8539","https://www.kickstarter.com/projects/78119276/mc-recon-server-minecraft-server",0,599.2,"2014-07-08",30,"ended",56,0,0,1,51.36,51.36,51.36,0,13,0,0,"mc-recon.enjin.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GBP",0,1
"3773","https://www.kickstarter.com/projects/trickytyfly/the-technician",1235,1000,"2014-03-07",31,"ended",736,16,1,12,5,200,52.5,17.7272727272727,335,1,0,"technicianquest.webs.com",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.749747,0.299868710957503,"USD",1,1
"6338","https://www.kickstarter.com/projects/1346867743/that-day-we-left-a-narrative-game-about-the-refuge",5292.08,22338.88,"2016-08-01",31,"ended",1962,11,0,10,8.94,558.47,125.992,61.0588888888889,4,0,0,"innervoid.net",1,0,0,0,1,1,0,0,0,0,1,0,0,1,2.51464,0.21506532437053,"EUR",0,1
"6643","https://www.kickstarter.com/projects/1150841862/cyberpunk-casanova",2434,8000,"2016-02-14",30,"ended",2101,39,2,12,1,1000,254.666666666667,90.8181818181818,11,0,0,"jetstreame.com",1,0,0,0,0,0,0,0,0,0,0,1,1,0,8.540236,0.325769277151711,"USD",0,1
"3027","https://www.kickstarter.com/projects/shadiradio/invisigun-heroes",36413,32000,"2016-01-20",30,"ended",1829,34,4,13,1,1500,152.384615384615,124.916666666667,1222,11,0,"sombr.com",0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.869828,0.136556479045653,"USD",1,1
"2296","https://www.kickstarter.com/projects/1828012554/send-carl-to-hongkong",0,1200,"2015-01-16",20,"ended",383,0,0,1,1,1,1,0,2,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USD",0,0
"4115","https://www.kickstarter.com/projects/pyrodactyl/unrest-an-unconventional-rpg-set-in-ancient-india",36251,3000,"2013-05-22",30,"ended",1567,16,2,22,5,5000,423.818181818182,237.857142857143,42,0,0,"pyrodactyl.com",1,0,0,1,0,0,0,0,0,0,1,1,1,0,5.031444,0.270344303796301,"USD",1,1
"5311","https://www.kickstarter.com/projects/2123519115/hockey-rival",1,500,"2016-01-04",30,"ended",206,0,0,5,5,100,38,23.75,1624,0,1,"hockeyrival.com",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"USD",0,1
"3079","https://www.kickstarter.com/projects/820296110/blacksea-odyssey",12300,10000,"2015-11-11",31,"ended",3151,59,2,18,10,2000,405.277777777778,117.058823529412,69,7,0,"blackseaodyssey.com",1,0,1,0,1,0,1,1,0,0,1,0,0,1,11.834788,0.192095415074375,"USD",1,1
"3597","https://www.kickstarter.com/projects/risingoat/a-rite-from-the-stars-a-3d-graphic-adventure",41302,40000,"2014-08-05",31,"ended",2648,39,3,25,2,10000,1016.68,416.583333333333,196,11,0,"risingoat.com",0,0,0,0,0,0,0,0,0,0,1,0,1,1,13.270458,0.258059380450961,"USD",1,1
"1207","https://www.kickstarter.com/projects/wurdindustries/spaceroads-pc-mac",360.03,9400.26,"2013-12-02",60,"ended",420,9,1,8,4.7,235.01,92.8275,32.9014285714286,507,1,1,"wurdindustries.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0.328357381130114,"CAD",0,1
"21","https://www.kickstarter.com/projects/1668098129/evade-a-community-driven-bullet-hell-shooter",259,1250,"2016-10-26",30,"ended",836,4,0,7,7,85,40.5714285714286,13,12,1,0,NA,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.048576,0.319636898495607,"USD",0,0
"288","https://www.kickstarter.com/projects/971964998/build-wall-an-interactive-visual-novel",70,1000,"2016-03-12",30,"ended",247,0,0,8,1,1000,180.125,142.714285714286,1,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"USD",0,0
"4956","https://www.kickstarter.com/projects/1437000467/beautiful-life-the-game-neue-entwicklung",2.27,22675.74,"2016-06-19",30,"ended",292,11,0,5,11.34,96.37,38.548,21.2575,15,0,0,"mdf-life.de",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0294,0.213433934275706,"EUR",0,1
"1754","https://www.kickstarter.com/projects/1859744506/eureka-trivia",160,10000,"2012-04-03",34,"ended",264,0,0,7,5,500,143.571428571429,82.5,4,2,0,"eurekatrivia.wordpress.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USD",0,1
"7354","https://www.kickstarter.com/projects/1608554263/aterra",413.31,13985.75,"2013-08-28",30,"ended",936,4,0,19,1.55,7769,1614.80789473684,431.525,442,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3488,0.344900212079446,"GBP",0,0
"7098","https://www.kickstarter.com/projects/2082614796/the-missing-ink-a-unique-sandbox-mmorpg",5054.48,37675,"2013-03-04",45,"ended",1582,17,0,12,1.51,902.69,185.986666666667,81.9254545454546,80,4,0,"missing-ink.com",0,0,0,0,0,0,0,0,0,1,1,0,1,0,4.330918,0.360379326383081,"GBP",0,1
"3023","https://www.kickstarter.com/projects/songsofzelda/eimear-noone-presents-conductrix-vr-tutorials-and",16084,15000,"2016-01-25",30,"ended",2013,7,5,7,5,1000,261.285714285714,165.833333333333,243,2,1,"idigmusicfest.com",0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.697144,0.244754807222765,"USD",1,1
"4014","https://www.kickstarter.com/projects/1918977876/dead-rushing-hd-ouya-platform",212.09,201.25,"2013-08-12",30,"ended",641,12,1,1,3.1,3.1,3.1,0,29,0,0,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3.818464,0.2420688119262,"GBP",1,0
"6027","https://www.kickstarter.com/projects/borbely/hexit-point-and-click-sci-fi-adventure-game",22959,75000,"2012-06-05",35,"ended",1067,13,1,11,10,5000,761.818181818182,499,32,2,0,NA,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1.7036,0.288194449035089,"USD",0,0
"6547","https://www.kickstarter.com/projects/sadtaco/lewd-an-erotic-text-adventure",14309,15000,"2013-05-02",31,"ended",2360,5,0,12,10,1500,242.5,135.454545454545,258,2,0,"rphaven.com",0,0,0,1,0,0,0,0,0,1,0,0,1,1,0.656891,0.295459591159915,"USD",0,1
"7971","https://www.kickstarter.com/projects/omicron-g/neko-cleaning-service",258,250000,"2013-04-09",40,"ended",1972,24,0,12,1,150,42.5833333333333,13.5454545454545,74,0,1,"nekocleaningservice.comli.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.202399,0.27705354013307,"USD",0,1
"1097","https://www.kickstarter.com/projects/596911855/wave-hunters-the-forbidden-journey",351,10000,"2014-06-02",30,"ended",841,37,0,18,1,1000,172,58.7647058823529,685,9,1,"games.oneironaut.us",0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.560065,0.351324163382703,"USD",0,1
"1879","https://www.kickstarter.com/projects/1243831938/stupid-sheeps",126,1000,"2011-09-21",30,"ended",327,0,0,6,1,100,29.3333333333333,19.8,17,0,0,"stupidsheeps.com",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"USD",0,1
"2975","https://www.kickstarter.com/projects/1449928723/moira-0",20175.01,13208.59,"2016-03-09",35,"ended",2059,60,1,11,5.5,550.36,119.779090909091,54.486,7,1,0,"moiragame.com",0,1,0,0,0,0,0,0,0,0,1,1,0,1,11.142024,0.318042115770169,"EUR",1,1
"2254","https://www.kickstarter.com/projects/1827271883/barrister-gaming-law-and-video-games-channel",0,3000,"2015-04-13",30,"ended",307,0,0,5,5,1250,376,311.25,719,0,0,"twitch.tv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USD",0,1
"1313","https://www.kickstarter.com/projects/1324795369/vebound",18.71,1559.3,"2013-08-23",30,"ended",738,8,0,8,1.56,124.74,31.38125,17.5971428571429,1,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.893216,0.267359628071183,"GBP",0,0
"8329","https://www.kickstarter.com/projects/20508316/croydon-and-the-book-of-the-forgotten",0,25000,"2014-09-04",45,"ended",549,0,0,5,5,500,171,123.75,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"USD",0,0
"6021","https://www.kickstarter.com/projects/1298800608/rogue-system",53085,3e+05,"2013-02-14",35,"ended",4796,25,14,21,5,10000,854.285714285714,499.75,60,5,0,"roguesystemsim.com",0,0,1,1,0,0,0,0,1,0,0,1,0,0,5.207876,0.375339752418039,"USD",0,1
"3817","https://www.kickstarter.com/projects/philipbuchanan/39-days-to-mars",2783.97,813.07,"2014-02-02",30,"ended",1165,24,1,5,1.63,97.57,31.222,23.985,17,0,0,"surrealix.com",0,0,0,0,1,0,0,0,0,0,0,1,0,1,2.6285,0.210790662685394,"NZD",1,1
"4360","https://www.kickstarter.com/projects/1729482978/sky-is-arrows",18102,18000,"2012-10-19",20,"ended",734,3,1,8,15,5000,1064.375,712.142857142857,218,0,0,"skyisarrows.com",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.166294,0.375819051844064,"USD",1,1
"4522","https://www.kickstarter.com/projects/mercenary-games/vigrior-maneuver-warfare",17427,12000,"2012-03-30",35,"ended",2486,10,5,10,1,10000,1273.2,1111,27,0,0,"steam.fleetcomm.net",1,0,0,0,0,0,1,0,1,0,1,0,1,1,2.729644,0.235920945881812,"USD",1,1
"8104","https://www.kickstarter.com/projects/1396372354/hot-dog-heartache-treacherous-retro-indie-hot-dog",1813,25000,"2014-02-11",24,"ended",1307,25,0,10,1,1000,157.6,111,87,0,0,"hotdogheartachethegame.com",0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.535663,0.110888978255942,"USD",0,1
"2057","https://www.kickstarter.com/projects/1022721793/fantasy-call-of-duty",25,10000,"2016-08-18",60,"ended",376,0,0,2,10,25,17.5,15,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USD",0,0
"3983","https://www.kickstarter.com/projects/treefallstudios/night-detective-0",803,750,"2013-09-06",30,"ended",1583,22,4,15,1,750,138.066666666667,53.5,262,3,4,"treefallstudios.com",0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.428647,0.37741569235128,"USD",1,1
"2204","https://www.kickstarter.com/projects/540652722/scrimbox-0",120.39,7296.07,"2015-08-11",30,"ended",688,19,0,8,3.65,1824.02,272.235,260.052857142857,79,0,1,"scrimbox.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07761,0.214660843321362,"AUD",0,1
"1054","https://www.kickstarter.com/projects/1349328048/the-gamer-0",51.71,5640.69,"2014-07-08",30,"ended",101,0,0,3,1.88,94.01,41.3633333333333,46.065,0,3,0,"twitch.tv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AUD",0,1
"6812","https://www.kickstarter.com/projects/v2leagues/realm-adventure-league-not-your-jocks-fantasy-leag",9402,20000,"2015-10-07",59,"ended",2030,33,0,19,1,5000,690.315789473684,277.722222222222,99,0,0,"v2leagues.com",0,0,0,1,0,1,0,0,0,0,0,0,1,1,8.922679,0.343133566065237,"USD",0,1
"4589","https://www.kickstarter.com/projects/78728598/the-last-sleeper-episode-1",15940,10000,"2011-12-15",30,"ended",388,2,1,11,1,5000,826.454545454545,499.9,305,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.777324,0.237913563543471,"USD",1,0
"8214","https://www.kickstarter.com/projects/1144173568/mmo-raidapp",0,50000,"2015-02-26",30,"ended",157,0,0,3,1,1000,343.666666666667,499.5,17,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USD",0,0
"690","https://www.kickstarter.com/projects/558068796/the-legend",176,10000,"2015-04-25",30,"ended",943,4,0,8,5,250,81.875,35,292,1,0,"thelegendgame.com",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.79186,0.256496884838033,"USD",0,1
"8199","https://www.kickstarter.com/projects/7547109/left-to-rot-0",111,50000,"2013-10-12",30,"ended",3785,30,6,16,5,3000,502.5,199.666666666667,592,0,1,NA,0,0,1,0,0,1,0,0,0,0,0,1,0,0,9.723292,0.277831572785125,"USD",0,0
"2782","https://www.kickstarter.com/projects/nikutreat/a-sun-of-salt-a-horror-romance-rpg-for-the-pc",3133,800,"2016-09-01",30,"ended",489,14,1,10,2,250,86.7,27.5555555555556,42,0,0,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.799609,0.221405774744125,"USD",1,0
"2185","https://www.kickstarter.com/projects/1033904021/new-best-minecraft-server",0,7136.23,"2015-10-06",29,"ended",65,0,0,7,3.57,1427.25,363.438571428571,237.28,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AUD",0,0
"563","https://www.kickstarter.com/projects/2019220689/godsend",11,3000,"2015-08-04",30,"ended",312,0,0,3,5,50,26.6666666666667,22.5,91,1,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USD",0,0
"3880","https://www.kickstarter.com/projects/426668601/trainz-simulator-a-new-era-create-drive-operate-sh",178674.18,153731.48,"2013-11-12",35,"ended",2164,24,4,29,4.66,7453.65,537.626896551724,266.035357142857,68,7,0,"trainzportal.com",0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.918398,0.276887973958082,"AUD",1,1
"1558","https://www.kickstarter.com/projects/1717368281/anastasiya-0",142,3000,"2012-10-23",45,"ended",381,5,0,6,1,250,50.1666666666667,49.8,2,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.781417,0.427287769584488,"USD",0,0
"1521","https://www.kickstarter.com/projects/793642975/kittencopter",201.3,2174.04,"2012-12-11",28,"ended",178,0,0,3,1.61,80.52,30.06,39.455,4,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"GBP",0,0
"4031","https://www.kickstarter.com/projects/spacekat/bring-revolution-60-to-pc-and-mac",12728,5000,"2013-07-31",30,"ended",410,1,1,14,10,10000,1374.28571428571,768.461538461538,44,0,0,"revolution60.com",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.589824,0.41482872514982,"USD",1,1
"1480","https://www.kickstarter.com/projects/trench94/shade-a-dark-puzzle-platformer",26.77,1574.7,"2013-01-29",30,"ended",413,4,0,8,1.57,157.47,52.75125,22.2714285714286,262,0,0,"littlefoxcreative.com",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.555856,0.316139370746922,"GBP",0,1
"3087","https://www.kickstarter.com/projects/2021190597/felisfire-planet-of-alien-felines",7170,3500,"2015-11-08",30,"ended",1407,39,0,17,5,1500,196.470588235294,93.4375,15,0,0,"coup-de-tat.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.360968,0.387584271376145,"USD",1,1
"2267","https://www.kickstarter.com/projects/632403795/the-mystery-project",0,10000,"2015-04-02",10,"ended",250,0,0,8,5,2500,434.375,356.428571428571,64,0,3,"seestrips.com",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"USD",0,1
"5629","https://www.kickstarter.com/projects/1507128282/turf-wars-mafia-gangster-rts-sandbox-pvp",40.69,35451.94,"2015-07-29",48,"ended",466,0,0,8,1.57,7809.35,1151.05875,1115.39714285714,662,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GBP",0,0
"2578","https://www.kickstarter.com/projects/1822286269/tear",10,1500,"2011-11-27",30,"ended",107,0,0,5,1,100,36.2,24.75,65,0,0,"novacorp-online.net",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"USD",0,1
"7530","https://www.kickstarter.com/projects/canjump/paper-flip-it-combat",10,13000,"2012-03-06",30,"ended",161,0,0,6,10,1000,288.333333333333,198,3,0,0,"flipitpapercombat.com",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"USD",0,1
"1163","https://www.kickstarter.com/projects/1661080995/crooked-piano",0,1000,"2014-03-04",30,"ended",275,0,0,3,2,15,7.33333333333333,6.5,142,0,0,"amusing.meteor.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USD",0,1
"883","https://www.kickstarter.com/projects/1000876842/e-sports-centre-lan-gaming-cafe",110.14,7867.5,"2014-11-13",33,"ended",417,0,0,1,1.57,1.57,1.57,0,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GBP",0,0
"7212","https://www.kickstarter.com/projects/586947021/luna-nova",1780,25000,"2013-05-31",34,"ended",2079,10,0,7,5,200,61.4285714285714,32.5,880,32,0,"gambitdevelopment.com",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.914736,0.392755575497492,"USD",0,1
"1235","https://www.kickstarter.com/projects/misfitgames/ink",823,10000,"2013-11-28",30,"ended",1398,14,1,12,1,1000,176.75,90.8181818181818,142,1,0,"inkthegame.com",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.26584,0.309043216471441,"USD",0,1
"3009","https://www.kickstarter.com/projects/708582338/dimensional-a-ground-breaking-vr-only-experience",2653.41,1446,"2016-02-10",30,"ended",2088,25,3,13,2.89,361.5,123.576923076923,29.8841666666667,1032,2,0,"headstartdesign.co.uk",0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.244204,0.33392804686781,"GBP",1,1
"8383","https://www.kickstarter.com/projects/2sang/nintendo-pizza-scented-air-freshener-mach-pizza-ea",69,400,"2014-11-17",60,"ended",281,1,0,6,1,65,20.8333333333333,12.8,815,4,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26044,0.232725307152586,"USD",0,0
"6453","https://www.kickstarter.com/projects/1372199515/cole-a-game-about-coal",6114,64500,"2014-10-14",30,"ended",1377,53,3,8,10,1000,262.5,141.428571428571,337,8,0,NA,0,1,0,0,0,0,0,0,1,0,1,0,0,1,6.478084,0.202171786621641,"USD",0,0
"2531","https://www.kickstarter.com/projects/2013446534/data-hackerinitiation-for-pc",558.51,1937.04,"2012-11-01",30,"ended",1491,9,2,11,1.61,484.26,123.264545454545,48.265,89,1,0,"newrealitygames.co.uk",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.122081,0.396924653019185,"GBP",0,1
"5779","https://www.kickstarter.com/projects/eonschronicles/eons-chronicles",16,150000,"2015-06-19",30,"ended",174,0,0,3,15,25,20,5,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"USD",0,0
"3017","https://www.kickstarter.com/projects/1228380556/alice-in-tokyo-wonderland-0",1890,1000,"2016-01-27",35,"ended",630,16,2,6,1,100,39.3333333333333,19.8,16,0,0,"forums.unrealengine.com",0,0,0,1,0,0,0,0,0,0,0,1,1,0,1.755084,0.199229993342392,"USD",1,1
"4042","https://www.kickstarter.com/projects/ruipgmoura/batz-old-school-arcade-game-for-smartphones",1563.92,1512.5,"2013-07-16",33,"ended",813,11,2,12,1.51,763.81,153.895,69.3,55,5,0,"ruimoura.org",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.53512,0.256851679813733,"GBP",1,1
"7376","https://www.kickstarter.com/projects/axelshokk/kat-attack-an-intense-space-rock-opera-visual-nove",1090,2000,"2012-09-26",30,"ended",712,3,0,14,15,1000,173.214285714286,75.7692307692308,466,0,1,"axelshokk.crevado.com",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.799912,0.297251712552737,"USD",0,1
"7493","https://www.kickstarter.com/projects/cybergames/chrome-sagas",22,15000,"2011-12-14",31,"ended",706,0,0,11,1,10000,1535.09090909091,999.9,32,0,0,"cyberneticconnection.com",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USD",0,1
"1757","https://www.kickstarter.com/projects/capncase/dust-bunny-the-adventure",508,10000,"2012-04-07",30,"ended",1293,0,0,10,1,5000,671.1,555.444444444444,199,8,0,"starnixstudios.com",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USD",0,1
"4004","https://www.kickstarter.com/projects/1064425006/ek-ballo-the-demon-slayer-christian-mmorpg",3481,3400,"2013-07-29",54,"ended",770,5,1,4,25,250,106.25,75,34,0,0,"mybiblegames.com",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.805298,0.28652453894344,"USD",1,1
"8245","https://www.kickstarter.com/projects/jpegchaos/demigods-rise-of-the-children-part-1-design",2,250,"2014-01-08",20,"ended",503,0,0,6,1,250,59.5,49.8,47,1,2,"midl.biz",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"USD",0,1
"6","https://www.kickstarter.com/projects/806316071/mythic-battles-pantheon",2669009,80000,"2016-11-01",30,"ended",4216,79,7,3,49,99,79,25,924,14,1,"monolithedition.com",1,0,0,0,0,0,0,0,0,0,0,0,0,1,38.033148,0.33719537472564,"USD",1,1
"164","https://www.kickstarter.com/projects/pulsar-interactive/endless-rift",107.34,1293.2,"2016-07-07",18,"ended",1268,2,0,3,1.29,32.33,15.5166666666667,15.52,414,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9248,0.421171312546802,"GBP",0,0
"1575","https://www.kickstarter.com/projects/jacksmack/bearbound",517,6000,"2012-10-20",30,"ended",494,5,0,10,1,1000,145.1,111,795,4,0,"jacksmack.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4039,0.341565457698878,"USD",0,1
"3271","https://www.kickstarter.com/projects/playtonic/yooka-laylee-a-3d-platformer-rare-vival",3172150.84,265597.5,"2015-05-01",46,"ended",1705,32,1,29,7.59,7588.5,1053.23103448276,270.746785714286,67,0,0,"playtonicgames.com",0,1,0,0,0,0,0,1,0,0,0,0,0,1,8.598378,0.320211116798774,"GBP",1,1
"1204","https://www.kickstarter.com/projects/1951316774/roller-derby-2",511,7500,"2013-12-04",60,"ended",351,6,0,4,1,250,100.25,83,222,0,0,"rollerderbyiphone.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54208,0.216464422689356,"USD",0,1
"1352","https://www.kickstarter.com/projects/622168776/lienas-story-a-mobile-turn-based-role-playing-game",663,1500,"2013-06-21",30,"ended",1534,13,0,7,1,100,30.1428571428571,16.5,36,1,1,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2.324208,0.406474938283231,"USD",0,0
"7810","https://www.kickstarter.com/projects/2061385749/blood-guts-and-glory",355.12,242130,"2012-11-01",60,"ended",601,0,0,4,32.28,1614.2,464.0825,527.306666666667,21,0,0,"candellasoftware.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GBP",0,1
"4515","https://www.kickstarter.com/projects/teamauroragames/grey-the-lost-technology",7805,5000,"2012-04-01",40,"ended",811,6,1,14,1,2000,457.571428571429,153.769230769231,42,1,0,NA,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1.662824,0.283226356443886,"USD",1,0
"3121","https://www.kickstarter.com/projects/bentristem/learn-to-make-video-games-unreal-developer-course",197151.81,15313,"2015-10-07",32,"ended",1210,7,1,9,7.66,7656.5,995.345555555556,956.105,1148,5,2,"udemy.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.492184,0.156442739792283,"GBP",1,1
"7415","https://www.kickstarter.com/projects/go2/go2-fields-of-fire",5,11000,"2011-02-03",65,"ended",390,0,0,5,5,1000,327,248.75,158,0,0,"oneroot.ca",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"USD",0,1
"6333","https://www.kickstarter.com/projects/1211458364/brainworth-play-games-that-teach-you-to-make-games",17863,1e+05,"2012-09-19",31,"ended",630,4,0,9,19,10000,1882.66666666667,1247.625,19,0,0,"brainworth.net",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.780704,0.301117077571959,"USD",0,1
"49","https://www.kickstarter.com/projects/2037402289/the-slider-chronicles",31.72,1586.13,"2016-11-18",30,"ended",191,1,0,2,10.57,31.72,21.145,21.15,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29716,0.424298964706687,"EUR",0,0
